Group12,Group2,Group3,Group4,Group5,NoTrans,Quantity,GrossValue,NettValue,DiscountValue,AvgTransValue
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,05 Kirkcaldy,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,-1,-0.10,-0.10,0.00,-0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,06 Peebles,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
(14) Workroom,(176) Carrier Bag,9000002302,,08 Perth,1,1,0.10,0.10,0.00,0.10
